id	result
5002441	{"中国": 0, "厦门": 0}
5002442	{"北京": 0, "环球影城": 0}
5002443	{"腾讯": 0}
5002444	{"阿秀": 1, "顾一野": 0}
5002445	{"未成年人": 0, "孙女士": 0}
5002446	{"日本": 0}
5002447	{"海军": 0, "日本海": 0}
5002448	{"国家发展改革委": 0}
5002449	{"门店": 0, "屈臣氏": 0}
5002450	{"麻生太郎": -1, "中国": 0, "台湾": 0}
5002451	{"谢霆锋": 1, "谢贤": 1, "香港": 0}
5002452	{"辽宁西部": 0}
5002453	{"孙志刚": -1}
5002454	{"猫妹妹": 1, "辛巴": 0, "直播": 0}
5002455	{"赵某": -1, "小雯": 0}
5002456	{"王嘉尔": 1, "宋祖儿": 1, "孟佳": 1, "张大大": 1, "明星": 0}
5002457	{"王治勇": 0}
5002458	{"宁夏": 0}
5002459	{"李湘": 0, "王岳伦": 0}
5002460	{"病例": 0, "南京市": 0}
5002461	{"牟某": 0, "刘某": 0, "任某某": 0, "徐均科": 0}
5002462	{"莉哥": -1, "郭老师": -1, "郭美美": -1, "辛巴": -1}
5002463	{"北塔": 0, "美国": 0}
5002464	{"新冠": 0, "比利时": 0}
5002465	{"美国": 0, "中国": 0}
5002466	{"史蒂芬森": 1, "三分球": 0, "罚球": 0}
5002467	{"总书记": 0, "习近平": 0}
5002468	{"雄鹿": 1, "老鹰": -1, "特雷-杨": 1, "字母哥": 0}
5002469	{"斗罗大陆": 1, "锦心似玉": 1, "长歌行": 1, "皎若云间月": 1, "斛珠夫人": 1, "张承阳": 1, "演员": 0, "配角": 0}
5002470	{"还珠格格": 0, "琼瑶": 0}
5002471	{"北京": 0, "蒙塔纳雷拉": 0}
5002472	{"董建辉": 0}
5002473	{"枣庄科技职业学院": 0}
5002474	{"柳传志": 0, "联想集团": 0}
5002475	{"病例": 0, "核酸": 0}
5002476	{"张铭": -1}
5002477	{"爱琴海": 0}
5002478	{"王一博": 0}
5002479	{"哈利伯顿": 0, "球队": 0}
5002480	{"冬奥": 0}
5002481	{"科尔": 1, "库明加": 1, "勇士": 0, "球员": 0}
5002482	{"李维嘉": -1, "主持人": 0, "湖南": 0}
5002483	{"甘宁": 0, "吕蒙": 1}
5002484	{"总统": 0, "巴西": 0, "德索萨": -1}
5002485	{"巴西": 0}
5002486	{"朱良璧": 1, "陈建功": 0, "杭州大学": 0}
5002487	{"马苏": -1, "孔令辉": -1, "恋情": 0}
5002488	{"中国": 0, "塞尔维亚": 0}
5002489	{"林郑月娥": 0, "香港": 0}
5002490	{"冯济海": -1}
5002491	{"印度": 0, "萨尔马": 0}
5002492	{"汪顺": 1, "金牌": 0}
5002493	{"澳大利亚": 0, "汤加": 0}
5002494	{"病例": 0, "日本": 0}
5002495	{"卫星": 0, "清华": 0}
5002496	{"巩先生": 0, "宫杰": 0}
5002497	{"李嘉欣": 0}
5002498	{"男子": 0}
5002499	{"普京": 0, "武器": 0}
5002500	{"散打哥": 1}
5002501	{"教育督导委员会": 0, "办法": 0}
5002502	{"淘宝": 0, "卖家": 0}
5002503	{"小布": 0}
5002504	{"西藏": 0, "海南岛": 0}
5002505	{"孙丽": 0}
5002506	{"王力宏": -1, "风波": 0}
5002507	{"张艺兴": 1, "扫黑风暴": -1, "专辑": 0, "综艺节目": 0}
5002508	{"巴中": 0, "库雷希": 0}
5002509	{"范玮琪": 0, "王力宏": -1}
5002510	{"李大钊": 1, "黄侃": 1, "张桐": 1, "演员": 0, "法国": 0}
5002511	{"大衣哥": 1}
5002512	{"葡萄牙": 0, "军事": 0}
5002513	{"习近平": 0, "总书记": 0, "中国": 0, "人民": 0}
5002514	{"中国": 0, "国家统计局": 0}
5002515	{"赛义夫": 0, "利比亚": 0, "卡扎菲": 0}
5002516	{"俄罗斯": 0, "白俄罗斯": 0}
5002517	{"公交": 0, "乘客": 0}
5002518	{"教育部": 0, "教育部基础教育司": 0}
5002519	{"洪金宝": 1, "绯闻": 0, "明星": 0}
5002520	{"古力娜扎": 1}
5002521	{"河南省": 0, "许昌市": 0}
5002522	{"办法": 0, "问责办法": 0}
5002523	{"电动车": 0, "杭州": 0}
5002524	{"陈浩": 1}
5002525	{"安德鲁·科莫": -1}
5002526	{"北京": 0, "广东": 0}
5002527	{"涛涛夫人": 1, "薇娅": 1, "刘程": 1}
5002528	{"东方园林": 0, "何巧女": -1}
5002529	{"百度": 0, "开发者": 0}
5002530	{"电影": 0, "超能一家人": 0}
5002531	{"高晓松": 1, "搜狐科技": 0}
5002532	{"内蒙古": 0}
5002533	{"肖雅菁": 0}
5002534	{"杨幂": 1}
5002535	{"秦昭襄王": 0}
5002536	{"长安": 0, "魏延": 0}
5002537	{"杰夫·贝索斯": -1}
5002538	{"文女士": 0, "深圳": 0}
5002539	{"白雨": 0}
5002540	{"刘亦菲": 1, "连衣裙": 0}
5002541	{"福克斯": -1, "球队": 0}
5002542	{"徐淼": 0, "邵新银": 0}
5002543	{"毛阿敏": 0, "中植集团": 0}
5002544	{"上海": 0, "中国": 0}
5002545	{"火箭": -1, "福克斯": 1, "得分": 0, "马修斯": 0}
5002546	{"核酸": 0, "阴性": 0}
5002547	{"数额": 0}
5002548	{"刘川生": -2, "北师大": 0}
5002549	{"粉丝": 0}
5002550	{"穿过寒冬拥抱你": 1, "票房": 0, "电影": 0}
5002551	{"帝王": 0, "秦始皇陵": 0}
5002552	{"海底捞": -1, "张勇": 0, "股价": 0}
5002553	{"杜海涛": 0, "淮河路": 0, "合肥": 0}
5002554	{"民主党": 0, "经济": 0}
5002555	{"库明加": 1, "勇士": 0, "科尔": 0}
5002556	{"张某月": 0, "张父": 0}
5002557	{"刘某有": -2, "刘某杰": -2, "北京": 0}
5002558	{"徐梦桃": -1, "决赛": 0, "孔凡钰": 0}
5002559	{"李国豪": 0, "李小龙": 0}
5002560	{"蔬菜": 0}
5002561	{"工信部": 0}
5002562	{"王心凌": 0}
5002563	{"张先生": 0, "孔先生": 0}
5002564	{"北南": 0, "北南关系": 0}
5002565	{"晋州": 0, "河北": 0}
5002566	{"高伟光": 1, "柏雪": 1, "张卫健": 1, "东华帝君": 1}
5002567	{"地区": 0, "高风险": 0}
5002568	{"法国": 0, "欧盟": 0}
5002569	{"病例": 0, "广东": 0}
5002570	{"美国": 0}
5002571	{"北京": 0}
5002572	{"苏联": 0, "齐齐哈尔": 1}
5002573	{"婚姻": 0}
5002574	{"篮板": 0, "马刺": 1}
5002575	{"女心理师": 1, "贺顿": 0, "尤娜": 0}
5002576	{"乘风破浪的姐姐": 1, "妆容": 0}
5002577	{"亚洲": 0, "香港": 0}
5002578	{"周笔畅": 1, "单依纯": 1, "方文山": 1, "周杰伦": 0}
5002579	{"快讯": 0}
5002580	{"张雨杰": -2, "上海": 0}
5002581	{"吴京": 1, "杀破狼": 0}
5002582	{"谢震业": 1, "世锦赛": 0, "决赛": 0}
5002583	{"上海京剧院": 0, "成龙": 0}
5002584	{"直播": 0}
5002585	{"闵行区": 0}
5002586	{"北京冬奥会": 0, "赵立坚": 0}
5002587	{"张晨光": 1, "刘涛": 1, "艺人": 0}
5002588	{"黄磊": 0, "贾静雯": 1}
5002589	{"李丽": 1, "赵玉强": 0, "刘静": 1, "山东艺术学院": 0, "山东": 0}
5002590	{"敬一丹": 0, "王梓木": 0}
5002591	{"江仪": -2}
5002592	{"基姆·赖斯纳": 1, "安妮卡·施洛伊": -1, "德国": 0}
5002593	{"邱大明": 0, "妻子": 0}
5002594	{"黄某": -2}
5002595	{"房源": 0, "深圳": 0}
5002596	{"沈阳": 0}
5002597	{"干部": 0, "基层": 0}
5002598	{"美国": 0, "俄罗斯": 0}
5002599	{"广州足球俱乐部": 0}
5002600	{"人群": 0, "中国疾控中心": 0}
5002601	{"北方地区": 0, "教育部": 0}
5002602	{"牛肉": 0, "厨师": 0}
5002603	{"美国": 0}
5002604	{"新疆生产建设兵团": 0, "湖南": 0}
5002605	{"散打哥": 0, "刘二狗": 0}
5002606	{"车站": 0, "杭州": 0}
5002607	{"北京": 0, "新冠肺炎": 0}
5002608	{"太原市中级法院": 0, "王某": -1}
5002609	{"潘某某": 0, "黄某某": 0}
5002610	{"王楚涵": 1, "王珞丹": 1, "观众": 0}
5002611	{"星云大师": 0}
5002612	{"勒布朗詹姆斯": 1, "威少": -1, "詹姆斯哈登": -1, "湖人": 0, "火箭": 0}
5002613	{"澳大利亚": 0, "德约科维奇": -1}
5002614	{"陈发姑": 1, "朱吉薰": 1}
5002615	{"龙龙": 0, "四川": 0}
5002616	{"浙江": 0, "宁波": 0}
5002617	{"小岳岳": 0}
5002618	{"冷空气": 0, "气温": 0}
5002619	{"俞鸿图": -1, "雍正皇帝": 0}
5002620	{"财政": 0}
5002621	{"刘二狗": 0, "粉丝": 0}
5002622	{"敬一丹": 1, "王梓木": 0}
5002623	{"浪味仙": 1, "美食": 0}
5002624	{"戈登": -1, "琼斯": 1}
5002625	{"目的地": 0, "游客": 0}
5002626	{"珠海": 0, "珠海石景山隧道": 0}
5002627	{"李连杰": -1, "黄秋燕": 0, "美国": 0}
5002628	{"西安市": 0, "西安市未央区": 0}
5002629	{"云磊": -2, "云凯晨": -2, "内蒙古": 0}
5002630	{"航班": 0, "民航局": 0}
5002631	{"算法": 0, "稚晖君": 1}
5002632	{"雄鹿": 1, "球队": 0, "科尔": 0}
5002633	{"日本": 0, "林芳正": -1}
5002634	{"库明加": 1, "勇士": 0, "库里": 1, "篮板": 0, "三分球": 0}
5002635	{"黄晓明": 1, "杨颖": 1}
5002636	{"威少": -1, "詹姆斯": -1, "湖人队": -1}
5002637	{"国务院反垄断委员会": 0}
5002638	{"白宫": 0, "特朗普": 0}
5002639	{"湖人": -1, "詹姆斯": 1, "紫金军": 1, "赛季": 0, "球队": 0}
5002640	{"中国": 0, "台湾": 0}
5002641	{"塔利班": 0, "官员": 0}
5002642	{"披荆斩棘的哥哥": 1, "节目": 0, "赵文卓": 1, "张淇": 1, "陈小春": 1, "张晋": 1, "观众": 0, "节目组": 0}
5002643	{"广州": 0, "广州队": 0}
5002644	{"篮网": -1, "欧文": 0, "哈登": 0}
5002645	{"5G": 0, "中国移动": 0}
5002646	{"哈利伯顿": 1, "球员": 0}
5002647	{"河南": 0, "泌阳县": 0}
5002648	{"威少": -1, "战绩": 0, "湖人": -1, "赛季": 0, "詹姆斯": 1}
5002649	{"郭艾伦": 0, "广东": 0}
5002650	{"黑龙江": 0}
5002651	{"李某燃": 0, "康养中心": 0}
5002652	{"五月天": 1, "专辑": 0, "蔡忆凡": 0}
5002653	{"联想控股": 0, "中国科学院控股有限公司": 0}
5002654	{"汽车": 0, "丰田": 0}
5002655	{"郭帆": 1, "我不是药神": 1, "黄晓明": 1, "易烊千玺": 1, "周冬雨": 1, "袁泉": 1, "王传君": 1}
5002656	{"学校": 0, "高中": 0}
5002657	{"游客": 0, "景区": 0}
5002658	{"中国": 0, "经济": 0}
5002659	{"刘诗诗": -1, "粉丝": 0}
5002660	{"廖女士": 0}
5002661	{"感染者": 0, "病例": 0}
5002662	{"汪女士": 0, "团伙": 0}
5002663	{"仲先生": 0}
5002664	{"刘雯": 1, "鹿晗": 1, "黑色": 0, "发型": 0}
5002665	{"骆家坝": 0, "汉江源": 0}
5002666	{"美国": 0, "美国人": 0}
5002667	{"上海静安": 0}
5002668	{"大华": 1, "节目": 0}
5002669	{"邵先生": 0, "赵先生": 0}
5002670	{"中国": 0, "BBC": -1}
5002671	{"香香": 0, "日本": 0}
5002672	{"湖人": -1, "詹姆斯": 0, "篮板": 0}
5002673	{"住房": 0, "甘谷县融媒体中心": 0}
5002674	{"马刺": -1, "克利夫兰骑士队": 1, "加兰德": 0, "穆雷": 1}
5002675	{"接口": 0, "内存": 0}
5002676	{"达州": 0, "通江消防": 0}
5002677	{"中国": 0, "张轩箔": 0}
5002678	{"公安机关": 0}
5002679	{"刘川生": -2, "北京师范大学": 0}
5002680	{"刘亦菲": 0, "朱一龙": -1, "明星": 0, "周冬雨": 0}
5002681	{"意见": 0}
5002682	{"李沁": 1, "界限": 0, "伴侣": 0}
5002683	{"峥峥": 0}
5002684	{"刘晓庆": 1, "明星": 0}
5002685	{"肖鹤云": 0, "李诗情": 0}
5002686	{"魏先生": 0, "中国": 0}
5002687	{"戴资颖": 0}
5002688	{"刘诗颖": 1, "东京": 0}
5002689	{"孔雪儿": 0, "马伯骞": -1}
5002690	{"上海市消保委": 0, "银保监会": 0}
5002691	{"万达集团": 0, "中国一汽": 0}
5002692	{"葡萄牙": 0, "澳门": 0}
5002693	{"武媚娘": -1}
5002694	{"白鹿": 1, "单依纯": 1, "续写": 1}
5002695	{"宁静": 1}
5002696	{"邵一鸣": 0}
5002697	{"李云迪": -1}
5002698	{"张庭": -1, "林瑞阳": -1}
5002699	{"中央纪委国家监委": 0, "双峰县": 0}
5002700	{"李治廷": -1, "电影": 0}
5002701	{"王女士": 0}
5002702	{"北京市": 0, "北京市教委": 0}
5002703	{"曹云金": -1, "唐菀": 0, "江若琳": 0}
5002704	{"陈立伟": -2}
5002705	{"艾达": 0, "埃及": 0}
5002706	{"普京": 0, "上海合作组织": 0}
5002707	{"威少": 0, "球队": 0}
5002708	{"张雨绮": 1, "李柄熹": 1, "恋情": 0}
5002709	{"伊金霍洛": 0, "伊金霍洛旗": 0}
5002710	{"徐女士": 0, "邮件": 0}
5002711	{"彭大姐": 0, "江西省": 0}
5002712	{"珠海": 0, "飞机": 0}
5002713	{"日本海上自卫队": 0, "日本": 0}
5002714	{"甘肃": 0, "兰州市": 0}
5002715	{"德约科维奇": 1}
5002716	{"周杰": -1, "娱乐圈": 0}
5002717	{"家长": 0, "小学生": 1}
5002718	{"单依纯": 1, "中国好声音2020": 1}
5002719	{"刘某": -2, "刘勇": -2}
5002720	{"影片": 0, "电影": 0}
5002721	{"吴某凡": -2, "朝阳": 0, "中国": 0}
5002722	{"国务院": 0}
5002723	{"岳屾山": 0}
5002724	{"和平之舟": 1, "陈坤": 1}
5002725	{"天桥岭森林公安局": 0, "天桥岭林区": 0}
5002726	{"国务院": 0, "党中央": 0}
5002727	{"满洲里市": 0, "央视": 0}
5002728	{"林满江": -1, "齐本安": 0}
5002729	{"王岳伦": 0, "李湘": 0}
5002730	{"民进党": -1, "国民党": -1, "蔡英文": 0, "蔡当局": -1}
5002731	{"救治大连中心": 0, "大连": 0}
5002732	{"宁波": 0, "中国兵器工业总公司第五二研究所": 0}
5002733	{"产能": 0, "农业农村部": 0}
5002734	{"中国": 0, "意大利": 0}
5002735	{"张柏芝": 1, "韩国": 0, "白兰": 1}
5002736	{"艺人": 0}
5002737	{"王冰冰": -1, "央视": 0}
5002738	{"李佳琦": 1, "南昌大学": 0}
5002739	{"张大强": 0, "张小强": 0}
5002740	{"阿云嘎": 1, "郑云龙": 1, "张韶涵": 1, "腾格尔": 1, "李荣浩": 1}
5002741	{"汉族": 0}
5002742	{"医保局": 0, "代表": 0}
5002743	{"佳兆业": 0, "佳兆业集团": 0}
5002744	{"邱泽": -1, "许玮甯": 0, "电影": 0, "当男人恋爱时": 0}
5002745	{"美国": 0}
5002746	{"戴某华": -2, "南安市": 0, "侯某雯": 0}
5002747	{"崂山区": 0}
5002748	{"周某春": 0, "岳麓大道": 0}
5002749	{"周扬青": 0, "陈瑞丰": 0}
5002750	{"张碧晨": 1, "舞台": 0}
5002751	{"习近平": 0, "中国": 0}
5002752	{"维金斯": 1, "勇士": 0}
5002753	{"聂远": 1, "白宇": 1, "风起陇西": 0, "陈坤": 1}
5002754	{"白向群": -2, "内蒙古自治区": 0, "内蒙古自治区党委": 0}
5002755	{"李子柒": 0}
5002756	{"沙田区": 0}
5002757	{"俄罗斯": 0, "美国": 0}
5002758	{"王一博": -1}
5002759	{"财政": 0, "鹤岗市": 0}
5002760	{"中国": 0, "美国": 0}
5002761	{"安阳市": 0, "病例": 0}
5002762	{"日本": 0}
5002763	{"新疆": 0}
5002764	{"病例": 0, "美国": 0}
5002765	{"张某": -2, "县纪委": 0}
5002766	{"孙海洋": 0, "孙悦": 0, "张译": 0, "黄渤": 0, "孙卓": 0}
5002767	{"李女士": 0, "南山区规划土地监察局": 0}
5002768	{"王玉雯": 1, "王子奇": 1}
5002769	{"南诏": 0}
5002770	{"赵某": -1}
5002771	{"美国": 0, "美国政府": -1, "中国": 0}
5002772	{"雪娇": 0, "新华医院": 0}
5002773	{"陈红": 1, "琼瑶": 0}
5002774	{"日本": 0, "中国": 0}
5002775	{"汤加": 0, "太平洋": 0}
5002776	{"粉丝": 0, "王一博": -1}
5002777	{"深圳": 0}
5002778	{"陈漫": -1, "艺人": 0}
5002779	{"鸿星尔克": 0}
5002780	{"王芝琳": 1, "湖北队": -1, "河北队": -1, "浙江队": 1, "金牌": 0}
5002781	{"阳性": 0, "核酸": 0}
5002782	{"港澳台": 0, "国家统计局": 0}
5002783	{"孙颖莎": 0, "伊藤美诚": -1, "教练": 0, "李隼": 0}
5002784	{"唐三藏": 1, "猪八戒": 1, "中国": 0, "历史": 0}
5002785	{"屈臣氏": -1}
5002786	{"明星": 0, "黄子韬": 1}
5002787	{"湖人": -1, "浓眉哥": 0}
5002788	{"法子英": 0, "劳荣枝": -2}
5002789	{"国家网信办": 0}
5002790	{"国家民委": 0, "石玉钢": 0}
5002791	{"肺炎": 0, "病例": 0}
5002792	{"李勤勤": 0, "保罗·克塞": 0}
5002793	{"谁是凶手": -1, "八角亭谜雾": -1, "致命愿望": -1, "开端": 1, "赵丽颖": 0}
5002794	{"吴昕": 0, "杜海涛": 0}
5002795	{"北京豆网科技有限公司": -1}
5002796	{"小波特": 1, "伍德": 1, "篮板": 0}
5002797	{"蔡徐坤": 1, "小静": 0, "粉丝": 0}
5002798	{"勇士": -1, "活塞": -1}
5002799	{"田义": 0, "慈祥庵": 0}
5002800	{"广州": 0}
5002801	{"华为": 0}
5002802	{"北京": 0, "小米": 0}
5002803	{"印度": 0, "投资者": 0}
5002804	{"列车": 0, "日本": 0}
5002805	{"李湘": 0, "王岳伦": 0}
5002806	{"马龙": 1}
5002807	{"国民党": 0, "戴笠": 0}
5002808	{"美国": 0, "芝加哥": 0}
5002809	{"列车": 0, "郑州": 0}
5002810	{"邹德强": 0}
5002811	{"苏箐": 0, "北汽": 0}
5002812	{"张艺谋": 1, "黄欣": 1, "余曦": 1, "朱媛媛": 1, "张译": 1, "范伟": 1, "张小斐": 1, "赵宇宁": 1, "导演": 0, "悬崖之上": 1}
5002813	{"地震": 0}
5002814	{"联合国": 0, "联合国科学技术组织": 0}
5002815	{"郑忠伟": 0}
5002816	{"张柏芝": 1, "人气": 0}
5002817	{"尔康": 1, "周杰": -1}
5002818	{"王少平": 0}
5002819	{"基金": 0, "光伏": 0}
5002820	{"软件": 0}
5002821	{"北京市": 0, "王府井站": 0}
5002822	{"郑秀文": 1, "陈慧琳": 1, "专辑": 0}
5002823	{"尚雯婕": 1, "北京黑方金圆文化传媒公司": -1, "曾舜晞": 0, "艺人": 0}
5002824	{"辽宁男篮": -1, "新疆男篮": 1, "摩尔特里": 1, "辽宁": 0, "郭艾伦": -1}
5002825	{"芒市": 0, "通告": 0}
5002826	{"沙俄": 0, "朝鲜": 0, "朝鲜人": 0}
5002827	{"日本": 0, "中国": 0}
5002828	{"节目": 0, "应采儿": 0}
5002829	{"金融科技": 0, "中国": 0}
5002830	{"球员": 0, "联赛": 0}
5002831	{"篮网": 1, "公牛": 1}
5002832	{"贝鲁特": 1, "黎巴嫩": 0}
5002833	{"沈萌": 0, "业务": 0}
5002834	{"北京宏聚餐饮有限公司": -1}
5002835	{"陈小春": 0}
5002836	{"玩家": 0}
5002837	{"皇帝": 0, "清朝": 0}
5002838	{"刘亦菲": 1, "朱一龙": 1}
5002839	{"崇左": 0, "农业银行崇左江州支行": 0}
5002840	{"麦科勒姆": 0, "肺塌陷": 0}
5002841	{"代表": 0}
5002842	{"信中利": 0, "汪超涌": -2}
5002843	{"心脏": 0}
5002844	{"杨笠": -1}
5002845	{"成龙": 1, "武大": 1, "法国": 0}
5002846	{"灰熊": 1, "詹姆斯": 1, "掘金队": 1, "湖人": -1, "球队": 0}
5002847	{"快手": 0, "电商": 0}
5002848	{"干部": 0, "基层": 0}
5002849	{"俄罗斯": 0, "肺炎": 0}
5002850	{"库里": 0, "勇士": 0}
5002851	{"菲律宾": 0, "司法部": 0}
5002852	{"校区": 0, "爱贝斯": 0}
5002853	{"乔清浅": 0}
5002854	{"杨倩": 0}
5002855	{"张琦": -2, "中央纪委国家监委": 0, "海南省": 0}
5002856	{"中国": 0, "台湾": 0}
5002857	{"高校": 0, "本科": 0}
5002858	{"症状": 0, "上海": 0}
5002859	{"风险化解委员会": 0, "中国恒大": 0}
5002860	{"冯爸": -1, "冯妈": 1, "冯春生": 0}
5002861	{"党中央": 0}
5002862	{"王先生": 0, "张阿姨": 0}
5002863	{"芝加哥": 0, "芝加哥公立学校": 0}
5002864	{"孙梦雅": 0}
5002865	{"旅客": 0, "深圳": 0}
5002866	{"詹姆斯": -1, "湖人队": 1}
5002867	{"小米": 0, "小米商城": 0}
5002868	{"周小姐": 0, "宜宾": 0}
5002869	{"大连": 0}
5002870	{"投资者": 0}
5002871	{"阿凡达": 0, "阿凡达2": 0}
5002872	{"杜兰特": 1}
5002873	{"利比亚": 0, "赛义夫": -1}
5002874	{"规定": 0, "住房": 0}
5002875	{"阳卫国": -2, "株洲市委": 0, "省委台湾工作办公室": 0}
5002876	{"刘某某": 0, "损失": 0}
5002877	{"威廉王子": 0, "威廉·沙特纳": 1}
5002878	{"深圳": 0, "奥密克戎": 0}
5002879	{"文在寅": 0, "韩日": 0}
5002880	{"周鸿祎": 0}
5002881	{"肖战": 1}
5002882	{"北京": 0, "北京市公安局通州分局": 0}
5002883	{"长月烬明": 1, "黎苏苏": 0}
5002884	{"小林": 0}
5002885	{"中国": 0, "营业收入": 0}
5002886	{"美国": 0, "苏联": 0}
5002887	{"袁宇": 0, "合伙人": 0}
5002888	{"中国": 0}
5002889	{"经济": 0, "吕峰": 0}
5002890	{"温忠麟": 0, "知网": 0}
5002891	{"美国": 0, "汪文斌": 0, "中国": 0}
5002892	{"李红杰": -2, "刘书义": -2, "张高娟": -1, "马建军": -1, "平凉市交警支队泾州高速大队": 0, "河南启明旅游汽车服务有限公司": -1, "平凉高速公路": 0}
5002893	{"Netflix": 0, "鱿鱼游戏": 0}
5002894	{"国务院": 0}
5002895	{"瞿颖": 1, "李亚鹏": 0}
5002896	{"张某": -1, "吕先生": 0}
5002897	{"奥委会": 0, "美国": 0}
5002898	{"开学第一课": 0}
5002899	{"猫妹妹": -1}
5002900	{"粉丝": 0, "韩国": 0}
5002901	{"北京冬奥会": 0, "中国": 0, "卡普拉洛斯": 0}
5002902	{"威少": -1, "湖人": 0}
5002903	{"河南大学淮河医院": -1, "杜新枝": 0, "法院": 0}
5002904	{"日本": 0, "茨城县": 0}
5002905	{"王家": -1, "李靓蕾": -1}
5002906	{"汪文斌": 0, "马来西亚": 0}
5002907	{"曹丰泽": 1, "非洲": 0, "清华大学": 0}
5002908	{"邵新银": 0, "太昌": 0}
5002909	{"凯德mall大峡谷店": -1}
5002910	{"林俊杰": -1}
5002911	{"希腊": 0, "奥密克戎": 0}
5002912	{"明星": 0}
5002913	{"农村": 0}
5002914	{"日本": 0, "刘信达": 1}
5002915	{"唐先生": 0, "败血症": 0}
5002916	{"庆云县": 0, "严务乡": 0}
5002917	{"三只松鼠": 0}
5002918	{"汽车": 0, "新能源": 0}
5002919	{"易烊千玺": 1, "王俊凯": 1, "歌曲": 0}
5002920	{"游戏": 0, "韩国": 0}
5002921	{"鸟某": 0, "陈某": -2, "宋伟": 0}
5002922	{"孙杨": 1, "冠军": 0, "奥运会": 0}
5002923	{"朱一龙": 0, "北京": 0}
5002924	{"李思思": 1, "主持人": 0, "央视": 0}
5002925	{"张某": -2}
5002926	{"纽约曼哈顿中心": 0, "纽约市": 0}
5002927	{"律师": 0, "国家知识产权局": 0}
5002928	{"奥密克戎毒株": 0, "东京都": 0}
5002929	{"欢欢": 0}
5002930	{"书记": 0, "广西": 0}
5002931	{"张铮": -2}
5002932	{"李晓勇": 1, "马布里": 0, "球员": 0, "球队": 0}
5002933	{"中消协": 0}
5002934	{"西安市": 0, "发改委": 0}
5002935	{"阴性": 0, "天津": 0}
5002936	{"耳机": 0, "智能": 0}
5002937	{"张燕征": 0, "北京民乐建材": 0}
5002938	{"缅北": 0}
5002939	{"姜潮": 0}
5002940	{"男子": 0}
5002941	{"美国": 0, "肯塔基州": 0}
5002942	{"唐三": 1, "人气": 0, "肖战": 1, "电视剧": 0, "小鲜肉": 0}
5002943	{"特斯拉": 0, "汽车": 0}
5002944	{"当事人": 0}
5002945	{"陈女士": 0, "法院": 0}
5002946	{"甄子丹": 1, "周星驰": 1, "叶问4": 0, "叶问": 0}
5002947	{"竹田": 0, "东京都": 0}
5002948	{"曾国藩": 1, "丁日昌": 1}
5002949	{"孔涛": 0, "尼日利亚": 0}
5002950	{"朱一龙": 0}
5002951	{"古慧晶": 1}
5002952	{"北极": 0}
5002953	{"威少": -1, "比赛": 0, "三分球": 0}
